Order ID,Fiscal Year,Consumer Gender,Consumer Ethnicity ,First Time Customer,Region,State,Product #,Product Line
960310,y17,F,Race5,,G,CA,Product 3,Line 1
960424,y17,F,Race5,,G,CA,Product 3,Line 1
960424,y17,F,Race5,,G,CA,Product 3,Line 1
960424,y17,F,Race5,,G,CA,Product 3,Line 1
960424,y17,F,Race5,,G,CA,Product 3,Line 1
960424,y17,F,Race5,,G,CA,Product 3,Line 1
960424,y17,F,Race5,,G,CA,Product 3,Line 1
960424,y17,F,Race5,,G,CA,Product 3,Line 1
960425,y17,M,Race5,,G,CA,Product 3,Line 1
960425,y17,M,Race5,,G,CA,Product 3,Line 1
960427,y17,M,Race5,,G,CA,Product 3,Line 1
960427,y17,M,Race5,,G,CA,Product 3,Line 1
960427,y17,M,Race5,,G,CA,Product 3,Line 1
960427,y17,M,Race5,,G,CA,Product 3,Line 1
960427,y17,M,Race5,,G,CA,Product 3,Line 1
960428,y17,M,Race5,,G,CA,Product 3,Line 1
960428,y17,M,Race5,,G,CA,Product 3,Line 1
960428,y17,M,Race5,,G,CA,Product 3,Line 1
960428,y17,M,Race5,,G,CA,Product 3,Line 1
960428,y17,M,Race5,,G,CA,Product 3,Line 1
960430,y17,F,Race5,,G,CA,Product 3,Line 1
960430,y17,F,Race5,,G,CA,Product 3,Line 1
960430,y17,F,Race5,,G,CA,Product 3,Line 1
960430,y17,F,Race5,,G,CA,Product 3,Line 1
960430,y17,F,Race5,,G,CA,Product 3,Line 1
960430,y17,F,Race5,,G,CA,Product 3,Line 1
960662,y17,M,Race5,,G,CA,Product 3,Line 1
960662,y17,M,Race5,,G,CA,Product 3,Line 1
960662,y17,M,Race5,,G,CA,Product 3,Line 1
960662,y17,M,Race5,,G,CA,Product 3,Line 1
960662,y17,M,Race5,,G,CA,Product 3,Line 1
960662,y17,M,Race5,,G,CA,Product 3,Line 1
960662,y17,M,Race5,,G,CA,Product 3,Line 1
960708,y17,M,Race5,,G,CA,Product 3,Line 1
960708,y17,M,Race5,,G,CA,Product 3,Line 1
960708,y17,M,Race5,,G,CA,Product 3,Line 1
960708,y17,M,Race5,,G,CA,Product 3,Line 1
960708,y17,M,Race5,,G,CA,Product 3,Line 1
960871,y17,F,Race5,,G,CA,Product 3,Line 1
960871,y17,F,Race5,,G,CA,Product 3,Line 1
960871,y17,F,Race5,,G,CA,Product 3,Line 1
960871,y17,F,Race5,,G,CA,Product 3,Line 1
961272,y17,F,Race5,,G,CA,Product 3,Line 1
933921,y17,M,Race8,0,G,CA,Product 3,Line 1
961272,y17,F,Race5,,G,CA,Product 3,Line 1
884341,y17,M,Race6,,G,CA,Product 3,Line 1
941087,y17,F,Race4,,G,CA,Product 3,Line 1
891733,y17,F,Race6,,G,CA,Product 3,Line 1
821555,y17,M,Race2,,G,CA,Product 3,Line 1
943304,y17,F,Race4,,G,CA,Product 3,Line 1
627126,y17,M,Race3,FG,G,CA,Product 3,Line 1
943192,y17,M,Race4,,G,CA,Product 3,Line 1
728082,y17,F,Race6,,G,CA,Product 3,Line 1
941068,y17,M,Race3,,G,CA,Product 3,Line 1
943726,y17,F,Race3,,G,CA,Product 3,Line 1
941115,y17,M,Race6,,G,CA,Product 3,Line 1
941728,y17,F,Race6,,G,CA,Product 3,Line 1
604932,y17,M,Race1,,G,CA,Product 3,Line 1
892295,y17,M,Race6,,G,CA,Product 3,Line 1
943379,y17,F,Race6,,G,CA,Product 3,Line 1
943725,y17,M,Race6,,G,CA,Product 3,Line 1
943756,y17,M,Race2,,G,CA,Product 3,Line 1
943520,y17,M,Race2,,G,CA,Product 3,Line 1
941727,y17,M,Race6,,G,CA,Product 3,Line 1
250614,y17,M,Race6,,G,CA,Product 3,Line 1
931189,y17,M,Race2,,G,CA,Product 3,Line 1
943661,y17,M,Race4,,G,CA,Product 3,Line 1
882228,y17,M,Race1,,G,CA,Product 3,Line 1
943519,y17,M,Race2,,G,CA,Product 3,Line 1
961272,y17,F,Race5,,G,CA,Product 3,Line 1
943802,y17,F,Race6,,G,CA,Product 3,Line 1
878091,y17,F,Race6,,G,CA,Product 3,Line 1
943723,y17,M,Race6,,G,CA,Product 3,Line 1
943660,y17,M,Race4,,G,CA,Product 3,Line 1
888785,y17,M,Race6,FG,G,CA,Product 3,Line 1
943124,y17,F,Race1,,G,CA,Product 3,Line 1
941079,y17,M,Race3,,G,CA,Product 3,Line 1
944083,y17,M,Race6,,G,CA,Product 3,Line 1
943123,y17,F,Race6,,G,CA,Product 3,Line 1
991722,y17,M,Race1,FG,G,CA,Product 3,Line 1
717224,y17,F,Race1,FG,G,CA,Product 3,Line 1
943516,y17,M,Race4,,G,CA,Product 3,Line 1
943689,y17,F,Race2,,G,CA,Product 3,Line 1
676646,y17,M,Race6,FG,G,CA,Product 3,Line 1
588051,y17,F,Race8,FG,G,CA,Product 3,Line 1
887855,y17,F,Race3,,G,CA,Product 3,Line 1
891708,y17,F,Race6,,G,CA,Product 3,Line 1
943657,y17,M,Race3,,G,CA,Product 3,Line 1
944176,y17,F,Race4,,G,CA,Product 3,Line 1
943562,y17,F,Race2,,G,CA,Product 3,Line 1
944175,y17,F,Race2,,G,CA,Product 3,Line 1
941627,y17,M,Race2,,G,CA,Product 3,Line 1
935933,y17,M,Race3,,G,CA,Product 3,Line 1
944127,y17,M,Race6,,G,CA,Product 3,Line 1
944237,y17,M,Race6,,G,CA,Product 3,Line 1
944174,y17,M,Race2,,G,CA,Product 3,Line 1
890479,y17,F,Race1,,G,CA,Product 3,Line 1
887396,y17,F,Race2,,G,CA,Product 3,Line 1
993087,y17,M,Race3,FG,G,CA,Product 3,Line 1
941075,y17,M,Race4,,G,CA,Product 3,Line 1
944173,y17,M,Race2,,G,CA,Product 3,Line 1
930411,y17,M,Race6,,G,CA,Product 3,Line 1
761085,y17,F,Race1,,G,CA,Product 3,Line 1
889660,y17,M,Race2,FG,G,CA,Product 3,Line 1
830271,y17,M,Race3,FG,G,CA,Product 3,Line 1
944172,y17,M,Race4,,G,CA,Product 3,Line 1
944093,y17,M,Race6,,G,CA,Product 3,Line 1
941073,y17,M,Race7,,,CA,Product 3,Line 1
941639,y17,M,Race4,,G,CA,Product 3,Line 1
943935,y17,M,Race3,,G,CA,Product 3,Line 1
944139,y17,F,Race6,,G,CA,Product 3,Line 1
940647,y17,F,Race6,,G,CA,Product 3,Line 1
891708,y17,F,Race6,,G,CA,Product 3,Line 1
830271,y17,M,Race3,FG,G,CA,Product 3,Line 1
944172,y17,M,Race4,,G,CA,Product 3,Line 1
943657,y17,M,Race3,,G,CA,Product 3,Line 1
944237,y17,M,Race6,,G,CA,Product 3,Line 1
944093,y17,M,Race6,,G,CA,Product 3,Line 1
944174,y17,M,Race2,,G,CA,Product 3,Line 1
890479,y17,F,Race1,,G,CA,Product 3,Line 1
941073,y17,M,Race7,,,CA,Product 3,Line 1
944093,y17,M,Race6,,G,CA,Product 3,Line 1
941639,y17,M,Race4,,G,CA,Product 3,Line 1
887396,y17,F,Race2,,G,CA,Product 3,Line 1
941073,y17,M,Race7,,,CA,Product 3,Line 1
943562,y17,F,Race2,,G,CA,Product 3,Line 1
993087,y17,M,Race3,FG,G,CA,Product 3,Line 1
941075,y17,M,Race4,,G,CA,Product 3,Line 1
943935,y17,M,Race3,,G,CA,Product 3,Line 1
941639,y17,M,Race4,,G,CA,Product 3,Line 1
944175,y17,F,Race2,,G,CA,Product 3,Line 1
943935,y17,M,Race3,,G,CA,Product 3,Line 1
941627,y17,M,Race2,,G,CA,Product 3,Line 1
944139,y17,F,Race6,,G,CA,Product 3,Line 1
930411,y17,M,Race6,,G,CA,Product 3,Line 1
889660,y17,M,Race2,FG,G,CA,Product 3,Line 1
944139,y17,F,Race6,,G,CA,Product 3,Line 1
940647,y17,F,Race6,,G,CA,Product 3,Line 1
935933,y17,M,Race3,,G,CA,Product 3,Line 1
944127,y17,M,Race6,,G,CA,Product 3,Line 1
944237,y17,M,Race6,,G,CA,Product 3,Line 1
884341,y17,M,Race6,,G,CA,Product 3,Line 1
940647,y17,F,Race6,,G,CA,Product 3,Line 1
941087,y17,F,Race4,,G,CA,Product 3,Line 1
944174,y17,M,Race2,,G,CA,Product 3,Line 1
891733,y17,F,Race6,,G,CA,Product 3,Line 1
830271,y17,M,Race3,FG,G,CA,Product 3,Line 1
890479,y17,F,Race1,,G,CA,Product 3,Line 1
884341,y17,M,Race6,,G,CA,Product 3,Line 1
941087,y17,F,Race4,,G,CA,Product 3,Line 1
891733,y17,F,Race6,,G,CA,Product 3,Line 1
944093,y17,M,Race6,,G,CA,Product 3,Line 1
887396,y17,F,Race2,,G,CA,Product 3,Line 1
943304,y17,F,Race4,,G,CA,Product 3,Line 1
941075,y17,M,Race4,,G,CA,Product 3,Line 1
941073,y17,M,Race7,,,CA,Product 3,Line 1
821555,y17,M,Race2,,G,CA,Product 3,Line 1
941639,y17,M,Race4,,G,CA,Product 3,Line 1
943304,y17,F,Race4,,G,CA,Product 3,Line 1
930411,y17,M,Race6,,G,CA,Product 3,Line 1
943935,y17,M,Race3,,G,CA,Product 3,Line 1
761085,y17,F,Race1,,G,CA,Product 3,Line 1
889660,y17,M,Race2,FG,G,CA,Product 3,Line 1
944139,y17,F,Race6,,G,CA,Product 3,Line 1
627126,y17,M,Race3,FG,G,CA,Product 3,Line 1
830271,y17,M,Race3,FG,G,CA,Product 3,Line 1
944172,y17,M,Race4,,G,CA,Product 3,Line 1
940647,y17,F,Race6,,G,CA,Product 3,Line 1
627126,y17,M,Race3,FG,G,CA,Product 3,Line 1
944093,y17,M,Race6,,G,CA,Product 3,Line 1
884341,y17,M,Race6,,G,CA,Product 3,Line 1
941087,y17,F,Race4,,G,CA,Product 3,Line 1
891733,y17,F,Race6,,G,CA,Product 3,Line 1
943192,y17,M,Race4,,G,CA,Product 3,Line 1
941073,y17,M,Race7,,,CA,Product 3,Line 1
941639,y17,M,Race4,,G,CA,Product 3,Line 1
943192,y17,M,Race4,,G,CA,Product 3,Line 1
728082,y17,F,Race6,,G,CA,Product 3,Line 1
943935,y17,M,Race3,,G,CA,Product 3,Line 1
728082,y17,F,Race6,,G,CA,Product 3,Line 1
941068,y17,M,Race3,,G,CA,Product 3,Line 1
943726,y17,F,Race3,,G,CA,Product 3,Line 1
941115,y17,M,Race6,,G,CA,Product 3,Line 1
944139,y17,F,Race6,,G,CA,Product 3,Line 1
941068,y17,M,Race3,,G,CA,Product 3,Line 1
943726,y17,F,Race3,,G,CA,Product 3,Line 1
941115,y17,M,Race6,,G,CA,Product 3,Line 1
941728,y17,F,Race6,,G,CA,Product 3,Line 1
604932,y17,M,Race1,,G,CA,Product 3,Line 1
940647,y17,F,Race6,,G,CA,Product 3,Line 1
941728,y17,F,Race6,,G,CA,Product 3,Line 1
604932,y17,M,Race1,,G,CA,Product 3,Line 1
943379,y17,F,Race6,,G,CA,Product 3,Line 1
884341,y17,M,Race6,,G,CA,Product 3,Line 1
627126,y17,M,Race3,FG,G,CA,Product 3,Line 1
891733,y17,F,Race6,,G,CA,Product 3,Line 1
943379,y17,F,Race6,,G,CA,Product 3,Line 1
943756,y17,M,Race2,,G,CA,Product 3,Line 1
821555,y17,M,Race2,,G,CA,Product 3,Line 1
941727,y17,M,Race6,,G,CA,Product 3,Line 1
943192,y17,M,Race4,,G,CA,Product 3,Line 1
943304,y17,F,Race4,,G,CA,Product 3,Line 1
943756,y17,M,Race2,,G,CA,Product 3,Line 1
250614,y17,M,Race6,,G,CA,Product 3,Line 1
941727,y17,M,Race6,,G,CA,Product 3,Line 1
931189,y17,M,Race2,,G,CA,Product 3,Line 1
728082,y17,F,Race6,,G,CA,Product 3,Line 1
882228,y17,M,Race1,,G,CA,Product 3,Line 1
250614,y17,M,Race6,,G,CA,Product 3,Line 1
931189,y17,M,Race2,,G,CA,Product 3,Line 1
941068,y17,M,Race3,,G,CA,Product 3,Line 1
882228,y17,M,Race1,,G,CA,Product 3,Line 1
943519,y17,M,Race2,,G,CA,Product 3,Line 1
961272,y17,F,Race5,,G,CA,Product 3,Line 1
941115,y17,M,Race6,,G,CA,Product 3,Line 1
943802,y17,F,Race6,,G,CA,Product 3,Line 1
878091,y17,F,Race6,,G,CA,Product 3,Line 1
943519,y17,M,Race2,,G,CA,Product 3,Line 1
961272,y17,F,Race5,,G,CA,Product 3,Line 1
627126,y17,M,Race3,FG,G,CA,Product 3,Line 1
943802,y17,F,Race6,,G,CA,Product 3,Line 1
943723,y17,M,Race6,,G,CA,Product 3,Line 1
878091,y17,F,Race6,,G,CA,Product 3,Line 1
943660,y17,M,Race4,,G,CA,Product 3,Line 1
943723,y17,M,Race6,,G,CA,Product 3,Line 1
943660,y17,M,Race4,,G,CA,Product 3,Line 1
943379,y17,F,Race6,,G,CA,Product 3,Line 1
943192,y17,M,Race4,,G,CA,Product 3,Line 1
888785,y17,M,Race6,FG,G,CA,Product 3,Line 1
728082,y17,F,Race6,,G,CA,Product 3,Line 1
888785,y17,M,Race6,FG,G,CA,Product 3,Line 1
250614,y17,M,Race6,,G,CA,Product 3,Line 1
943124,y17,F,Race1,,G,CA,Product 3,Line 1
931189,y17,M,Race2,,G,CA,Product 3,Line 1
941068,y17,M,Race3,,G,CA,Product 3,Line 1
943726,y17,F,Race3,,G,CA,Product 3,Line 1
941115,y17,M,Race6,,G,CA,Product 3,Line 1
882228,y17,M,Race1,,G,CA,Product 3,Line 1
943124,y17,F,Race1,,G,CA,Product 3,Line 1
941079,y17,M,Race3,,G,CA,Product 3,Line 1
941728,y17,F,Race6,,G,CA,Product 3,Line 1
604932,y17,M,Race1,,G,CA,Product 3,Line 1
941079,y17,M,Race3,,G,CA,Product 3,Line 1
944083,y17,M,Race6,,G,CA,Product 3,Line 1
943802,y17,F,Race6,,G,CA,Product 3,Line 1
943123,y17,F,Race6,,G,CA,Product 3,Line 1
943379,y17,F,Race6,,G,CA,Product 3,Line 1
991722,y17,M,Race1,FG,G,CA,Product 3,Line 1
717224,y17,F,Race1,FG,G,CA,Product 3,Line 1
943723,y17,M,Race6,,G,CA,Product 3,Line 1
943516,y17,M,Race4,,G,CA,Product 3,Line 1
943689,y17,F,Race2,,G,CA,Product 3,Line 1
676646,y17,M,Race6,FG,G,CA,Product 3,Line 1
588051,y17,F,Race8,FG,G,CA,Product 3,Line 1
943123,y17,F,Race6,,G,CA,Product 3,Line 1
991722,y17,M,Race1,FG,G,CA,Product 3,Line 1
887855,y17,F,Race3,,G,CA,Product 3,Line 1
717224,y17,F,Race1,FG,G,CA,Product 3,Line 1
943756,y17,M,Race2,,G,CA,Product 3,Line 1
943516,y17,M,Race4,,G,CA,Product 3,Line 1
943689,y17,F,Race2,,G,CA,Product 3,Line 1
676646,y17,M,Race6,FG,G,CA,Product 3,Line 1
941727,y17,M,Race6,,G,CA,Product 3,Line 1
588051,y17,F,Race8,FG,G,CA,Product 3,Line 1
891708,y17,F,Race6,,G,CA,Product 3,Line 1
887855,y17,F,Race3,,G,CA,Product 3,Line 1
943657,y17,M,Race3,,G,CA,Product 3,Line 1
888785,y17,M,Race6,FG,G,CA,Product 3,Line 1
250614,y17,M,Race6,,G,CA,Product 3,Line 1
931189,y17,M,Race2,,G,CA,Product 3,Line 1
891708,y17,F,Race6,,G,CA,Product 3,Line 1
943657,y17,M,Race3,,G,CA,Product 3,Line 1
882228,y17,M,Race1,,G,CA,Product 3,Line 1
943562,y17,F,Race2,,G,CA,Product 3,Line 1
943124,y17,F,Race1,,G,CA,Product 3,Line 1
943519,y17,M,Race2,,G,CA,Product 3,Line 1
943802,y17,F,Race6,,G,CA,Product 3,Line 1
943562,y17,F,Race2,,G,CA,Product 3,Line 1
878091,y17,F,Race6,,G,CA,Product 3,Line 1
944175,y17,F,Race2,,G,CA,Product 3,Line 1
941079,y17,M,Race3,,G,CA,Product 3,Line 1
944083,y17,M,Race6,,G,CA,Product 3,Line 1
941627,y17,M,Race2,,G,CA,Product 3,Line 1
943723,y17,M,Race6,,G,CA,Product 3,Line 1
944175,y17,F,Race2,,G,CA,Product 3,Line 1
943660,y17,M,Race4,,G,CA,Product 3,Line 1
941627,y17,M,Race2,,G,CA,Product 3,Line 1
935933,y17,M,Race3,,G,CA,Product 3,Line 1
943123,y17,F,Race6,,G,CA,Product 3,Line 1
991722,y17,M,Race1,FG,G,CA,Product 3,Line 1
717224,y17,F,Race1,FG,G,CA,Product 3,Line 1
944127,y17,M,Race6,,G,CA,Product 3,Line 1
943516,y17,M,Race4,,G,CA,Product 3,Line 1
943689,y17,F,Race2,,G,CA,Product 3,Line 1
944237,y17,M,Race6,,G,CA,Product 3,Line 1
888785,y17,M,Race6,FG,G,CA,Product 3,Line 1
935933,y17,M,Race3,,G,CA,Product 3,Line 1
588051,y17,F,Race8,FG,G,CA,Product 3,Line 1
944174,y17,M,Race2,,G,CA,Product 3,Line 1
887855,y17,F,Race3,,G,CA,Product 3,Line 1
890479,y17,F,Race1,,G,CA,Product 3,Line 1
944127,y17,M,Race6,,G,CA,Product 3,Line 1
944237,y17,M,Race6,,G,CA,Product 3,Line 1
944174,y17,M,Race2,,G,CA,Product 3,Line 1
891708,y17,F,Race6,,G,CA,Product 3,Line 1
890479,y17,F,Race1,,G,CA,Product 3,Line 1
887396,y17,F,Race2,,G,CA,Product 3,Line 1
993087,y17,M,Race3,FG,G,CA,Product 3,Line 1
943124,y17,F,Race1,,G,CA,Product 3,Line 1
941075,y17,M,Race4,,G,CA,Product 3,Line 1
887396,y17,F,Race2,,G,CA,Product 3,Line 1
993087,y17,M,Race3,FG,G,CA,Product 3,Line 1
941075,y17,M,Race4,,G,CA,Product 3,Line 1
941079,y17,M,Race3,,G,CA,Product 3,Line 1
944083,y17,M,Race6,,G,CA,Product 3,Line 1
943562,y17,F,Race2,,G,CA,Product 3,Line 1
930411,y17,M,Race6,,G,CA,Product 3,Line 1
761085,y17,F,Race1,,G,CA,Product 3,Line 1
889660,y17,M,Race2,FG,G,CA,Product 3,Line 1
930411,y17,M,Race6,,G,CA,Product 3,Line 1
761085,y17,F,Race1,,G,CA,Product 3,Line 1
943123,y17,F,Race6,,G,CA,Product 3,Line 1
991722,y17,M,Race1,FG,G,CA,Product 3,Line 1
889660,y17,M,Race2,FG,G,CA,Product 3,Line 1
943516,y17,M,Race4,,G,CA,Product 3,Line 1
943689,y17,F,Race2,,G,CA,Product 3,Line 1
676646,y17,M,Race6,FG,G,CA,Product 3,Line 1
588051,y17,F,Race8,FG,G,CA,Product 3,Line 1
887855,y17,F,Race3,,G,CA,Product 3,Line 1
830271,y17,M,Race3,FG,G,CA,Product 3,Line 1
944172,y17,M,Race4,,G,CA,Product 3,Line 1
935933,y17,M,Race3,,G,CA,Product 3,Line 1
717224,y17,F,Race1,FG,G,CA,Product 3,Line 1
943516,y17,M,Race4,,G,CA,Product 3,Line 1
676646,y17,M,Race6,FG,G,CA,Product 3,Line 1
588051,y17,F,Race8,FG,G,CA,Product 3,Line 1
891708,y17,F,Race6,,G,CA,Product 3,Line 1
891708,y17,F,Race6,,G,CA,Product 3,Line 1
882228,y17,M,Race1,,G,CA,Product 3,Line 1
943562,y17,F,Race2,,G,CA,Product 3,Line 1
943562,y17,F,Race2,,G,CA,Product 3,Line 1
878091,y17,F,Race6,,G,CA,Product 3,Line 1
943723,y17,M,Race6,,G,CA,Product 3,Line 1
935933,y17,M,Race3,,G,CA,Product 3,Line 1
991722,y17,M,Race1,FG,G,CA,Product 3,Line 1
717224,y17,F,Race1,FG,G,CA,Product 3,Line 1
943516,y17,M,Race4,,G,CA,Product 3,Line 1
944237,y17,M,Race6,,G,CA,Product 3,Line 1
588051,y17,F,Race8,FG,G,CA,Product 3,Line 1
891708,y17,F,Race6,,G,CA,Product 3,Line 1
993087,y17,M,Race3,FG,G,CA,Product 3,Line 1
941075,y17,M,Race4,,G,CA,Product 3,Line 1
993087,y17,M,Race3,FG,G,CA,Product 3,Line 1
941075,y17,M,Race4,,G,CA,Product 3,Line 1
941079,y17,M,Race3,,G,CA,Product 3,Line 1
943562,y17,F,Race2,,G,CA,Product 3,Line 1
930411,y17,M,Race6,,G,CA,Product 3,Line 1
889660,y17,M,Race2,FG,G,CA,Product 3,Line 1
930411,y17,M,Race6,,G,CA,Product 3,Line 1
991722,y17,M,Race1,FG,G,CA,Product 3,Line 1
889660,y17,M,Race2,FG,G,CA,Product 3,Line 1
717224,y17,F,Race1,FG,G,CA,Product 3,Line 1
943516,y17,M,Race4,,G,CA,Product 3,Line 1
676646,y17,M,Race6,FG,G,CA,Product 4,Line 1
588051,y17,F,Race8,FG,G,CA,Product 4,Line 1
891708,y17,F,Race6,,G,CA,Product 4,Line 1
830271,y17,M,Race3,FG,G,CA,Product 4,Line 1
944093,y17,M,Race6,,G,CA,Product 4,Line 1
941073,y17,M,Race7,,,CA,Product 4,Line 1
941639,y17,M,Race4,,G,CA,Product 4,Line 1
943562,y17,F,Race2,,G,CA,Product 4,Line 1
943935,y17,M,Race3,,G,CA,Product 4,Line 1
941639,y17,M,Race4,,G,CA,Product 4,Line 1
943935,y17,M,Race3,,G,CA,Product 4,Line 1
944139,y17,F,Race6,,G,CA,Product 4,Line 1
930411,y17,M,Race6,,G,CA,Product 4,Line 1
944139,y17,F,Race6,,G,CA,Product 4,Line 1
940647,y17,F,Race6,,G,CA,Product 4,Line 1
884341,y17,M,Race6,,G,CA,Product 4,Line 1
941087,y17,F,Race4,,G,CA,Product 4,Line 1
830271,y17,M,Race3,FG,G,CA,Product 4,Line 1
941087,y17,F,Race4,,G,CA,Product 4,Line 1
993087,y17,M,Race3,FG,G,CA,Product 4,Line 1
930411,y17,M,Race6,,G,CA,Product 4,Line 1
943935,y17,M,Race3,,G,CA,Product 4,Line 1
944139,y17,F,Race6,,G,CA,Product 4,Line 1
627126,y17,M,Race3,FG,G,CA,Product 4,Line 1
830271,y17,M,Race3,FG,G,CA,Product 4,Line 1
627126,y17,M,Race3,FG,G,CA,Product 4,Line 1
941087,y17,F,Race4,,G,CA,Product 4,Line 1
943192,y17,M,Race4,,G,CA,Product 4,Line 1
728082,y17,F,Race6,,G,CA,Product 4,Line 1
943935,y17,M,Race3,,G,CA,Product 4,Line 1
728082,y17,F,Race6,,G,CA,Product 4,Line 1
941068,y17,M,Race3,,G,CA,Product 4,Line 1
941115,y17,M,Race6,,G,CA,Product 4,Line 1
944139,y17,F,Race6,,G,CA,Product 4,Line 1
941115,y17,M,Race6,,G,CA,Product 4,Line 1
943379,y17,F,Race6,,G,CA,Product 4,Line 1
627126,y17,M,Race3,FG,G,CA,Product 4,Line 1
250614,y17,M,Race6,,G,CA,Product 4,Line 1
931189,y17,M,Race2,,G,CA,Product 4,Line 1
882228,y17,M,Race1,,G,CA,Product 4,Line 1
882228,y17,M,Race1,,G,CA,Product 4,Line 1
943802,y17,F,Race6,,G,CA,Product 4,Line 1
878091,y17,F,Race6,,G,CA,Product 4,Line 1
627126,y17,M,Race3,FG,G,CA,Product 4,Line 1
943723,y17,M,Race6,,G,CA,Product 4,Line 1
878091,y17,F,Race6,,G,CA,Product 4,Line 1
943723,y17,M,Race6,,G,CA,Product 4,Line 1
943660,y17,M,Race4,,G,CA,Product 4,Line 1
943124,y17,F,Race1,,G,CA,Product 4,Line 1
941079,y17,M,Race3,,G,CA,Product 4,Line 1
944083,y17,M,Race6,,G,CA,Product 4,Line 1
941079,y17,M,Race3,,G,CA,Product 4,Line 1
944083,y17,M,Race6,,G,CA,Product 4,Line 1
878091,y17,F,Race6,,G,CA,Product 4,Line 1
943123,y17,F,Race6,,G,CA,Product 4,Line 1
991722,y17,M,Race1,FG,G,CA,Product 4,Line 1
717224,y17,F,Race1,FG,G,CA,Product 4,Line 1
943516,y17,M,Race4,,G,CA,Product 4,Line 1
943689,y17,F,Race2,,G,CA,Product 4,Line 1
676646,y17,M,Race6,FG,G,CA,Product 4,Line 1
588051,y17,F,Race8,FG,G,CA,Product 4,Line 1
991722,y17,M,Race1,FG,G,CA,Product 4,Line 1
887855,y17,F,Race3,,G,CA,Product 4,Line 1
878091,y17,F,Race6,,G,CA,Product 4,Line 1
878091,y17,F,Race6,,G,CA,Product 4,Line 1
878091,y17,F,Race6,,G,CA,Product 4,Line 1
991722,y17,M,Race1,FG,G,CA,Product 4,Line 1
891708,y17,F,Race6,,G,CA,Product 4,Line 1
891708,y17,F,Race6,,G,CA,Product 4,Line 1
878091,y17,F,Race6,,G,CA,Product 4,Line 1
887396,y17,F,Race2,,G,CA,Product 4,Line 1
993087,y17,M,Race3,FG,G,CA,Product 4,Line 1
993087,y17,M,Race3,FG,G,CA,Product 4,Line 1
930411,y17,M,Race6,,G,CA,Product 4,Line 1
830271,y17,M,Race3,FG,G,CA,Product 4,Line 1
830271,y17,M,Race3,FG,G,CA,Product 4,Line 1
943935,y17,M,Race3,,G,CA,Product 4,Line 1
943935,y17,M,Race3,,G,CA,Product 4,Line 1
944139,y17,F,Race6,,G,CA,Product 4,Line 1
941087,y17,F,Race4,,G,CA,Product 4,Line 1
830271,y17,M,Race3,FG,G,CA,Product 4,Line 1
941087,y17,F,Race4,,G,CA,Product 4,Line 1
993087,y17,M,Race3,FG,G,CA,Product 4,Line 1
943935,y17,M,Race3,,G,CA,Product 4,Line 1
830271,y17,M,Race3,FG,G,CA,Product 4,Line 1
941087,y17,F,Race4,,G,CA,Product 4,Line 1
961470,y17,M,Race5,,G,CA,Product 4,Line 1
923531,y17,M,Race4,,G,CA,Product 4,Line 1
925402,y17,M,Race3,,G,CA,Product 4,Line 1
925103,y17,F,Race2,,G,CA,Product 4,Line 1
923530,y17,M,Race6,,G,CA,Product 4,Line 1
925103,y17,F,Race2,,G,CA,Product 4,Line 1
925102,y17,M,Race2,,G,CA,Product 4,Line 1
925605,y17,F,Race4,,G,CA,Product 4,Line 1
925605,y17,F,Race4,,G,CA,Product 4,Line 1
925683,y17,M,Race2,,G,CA,Product 4,Line 1
925683,y17,M,Race2,,G,CA,Product 4,Line 1
702646,y17,F,Race2,,G,CA,Product 4,Line 1
920319,y17,F,Race1,,G,CA,Product 4,Line 1
921011,y17,M,Race6,,G,CA,Product 4,Line 1
702646,y17,F,Race2,,G,CA,Product 4,Line 1
920319,y17,F,Race1,,G,CA,Product 4,Line 1
921011,y17,M,Race6,,G,CA,Product 4,Line 1
923810,y17,M,Race6,,G,CA,Product 4,Line 1
923531,y17,M,Race4,,G,CA,Product 4,Line 1
923810,y17,M,Race6,,G,CA,Product 4,Line 1
925398,y17,M,Race6,,G,CA,Product 4,Line 1
924265,y17,F,Race6,,G,CA,Product 4,Line 1
924375,y17,M,Race6,,G,CA,Product 4,Line 1
924265,y17,F,Race6,,G,CA,Product 4,Line 1
924375,y17,M,Race6,,G,CA,Product 4,Line 1
924516,y17,F,Race6,,G,CA,Product 4,Line 1
925601,y17,M,Race6,,G,CA,Product 4,Line 1
924516,y17,F,Race6,,G,CA,Product 4,Line 1
865898,y17,M,Race4,,G,CA,Product 4,Line 1
925601,y17,M,Race6,,G,CA,Product 4,Line 1
865898,y17,M,Race4,,G,CA,Product 4,Line 1
925616,y17,F,Race6,,G,CA,Product 4,Line 1
925600,y17,M,Race2,,G,CA,Product 4,Line 1
925616,y17,F,Race6,,G,CA,Product 4,Line 1
923791,y17,F,Race6,,G,CA,Product 4,Line 1
925600,y17,M,Race2,,G,CA,Product 4,Line 1
923791,y17,F,Race6,,G,CA,Product 4,Line 1
914857,y17,M,Race1,,G,CA,Product 4,Line 1
914857,y17,M,Race1,,G,CA,Product 4,Line 1
909336,y17,M,Race6,,G,CA,Product 4,Line 1
909336,y17,M,Race6,,G,CA,Product 4,Line 1
925598,y17,F,Race6,,G,CA,Product 4,Line 1
925598,y17,F,Race6,,G,CA,Product 4,Line 1
